Unnamed: 0,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,year,is_world_cup,is_qualifier,match_id,home_rank_date_used,home_rank,home_previous_rank,home_rank_change,home_total_points,home_previous_points,away_rank_date_used,away_rank,away_previous_rank,away_rank_change,away_total_points,away_previous_points,rank_advantage,points_diff,home_elo,away_elo,elo_advantage,result,home_form_sma3,home_form_sma5,home_form_sma7,home_form_ema50,home_form_ema33,home_form_ema25,away_form_sma3,away_form_sma5,away_form_sma7,away_form_ema50,away_form_ema33,away_form_ema25,form_diff_sma3,form_diff_sma5,form_diff_sma7,form_diff_ema50,form_diff_ema33,form_diff_ema25,home_strength_adjusted_margin_ema33,away_strength_adjusted_margin_ema33,strength_adjusted_margin_diff_ema33
42,2022-03-24,Paraguay,Ecuador,3.0,1.0,FIFA World Cup qualification,Ciudad del Este,Paraguay,0,2022,0,1,43,2022-02-10,50.0,43.0,-7.0,1440.53,1454.52,2022-02-10,44.0,46.0,2.0,1458.63,1448.27,-6.0,-18.100000000000136,1729.0,1849.0,-120.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.6388235294117647,0.8564705882352941,-1.4952941176470587
41,2022-03-24,Uruguay,Peru,1.0,0.0,FIFA World Cup qualification,Montevideo,Uruguay,0,2022,0,1,42,2022-02-10,16.0,17.0,1.0,1614.05,1596.66,2022-02-10,22.0,22.0,0.0,1563.45,1551.15,6.0,50.59999999999991,1847.0,1792.0,55.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.6666666666666667,0.75,0.5,0.5,0.5,0.5,0.3333333333333332,0.25,0.5788235294117647,1.0258823529411765,-0.44705882352941173
40,2022-03-24,Italy,North Macedonia,0.0,1.0,FIFA World Cup qualification,Palermo,Italy,0,2022,0,1,41,2022-02-10,6.0,6.0,0.0,1740.77,1740.77,2022-02-10,67.0,67.0,0.0,1367.23,1367.23,61.0,373.54,2006.0,1562.0,444.0,-1,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
48,2022-03-24,China PR,Saudi Arabia,1.0,1.0,FIFA World Cup qualification,Sharjah,United Arab Emirates,1,2022,0,1,49,2022-02-10,75.0,74.0,-1.0,1313.81,1337.33,2022-02-10,53.0,51.0,-2.0,1433.95,1434.71,-22.0,-120.1400000000001,1473.0,1629.0,-156.0,0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.3333333333333335,0.5,-1.0,-1.0,-1.0,-1.0,-1.3333333333333337,-1.5,-1.1247058823529412,0.3258823529411764,-1.4505882352941177
38,2022-03-24,Vietnam,Oman,0.0,1.0,FIFA World Cup qualification,Hanoi,Vietnam,0,2022,0,1,39,2022-02-10,98.0,98.0,0.0,1218.55,1212.54,2022-02-10,79.0,79.0,0.0,1301.0,1306.01,-19.0,-82.45000000000005,1425.0,1496.0,-71.0,-1,0.0,0.0,0.0,0.0,-0.3333333333333335,-0.5,-0.5,-0.5,-0.5,-0.5,-0.6666666666666667,-0.75,0.5,0.5,0.5,0.5,0.3333333333333332,0.25,-2.4329411764705884,-0.36235294117647054,-2.070588235294118
63,2022-03-25,Egypt,Senegal,1.0,0.0,FIFA World Cup qualification,Cairo,Egypt,0,2022,0,1,64,2022-02-10,34.0,45.0,11.0,1497.05,1451.77,2022-02-10,18.0,20.0,2.0,1587.78,1561.68,-16.0,-90.73000000000002,1658.0,1702.0,-44.0,1,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
62,2022-03-25,DR Congo,Morocco,1.0,1.0,FIFA World Cup qualification,Kinshasa,DR Congo,0,2022,0,1,63,2022-02-10,66.0,64.0,-2.0,1369.53,1375.64,2022-02-10,24.0,28.0,4.0,1547.42,1529.93,-42.0,-177.8900000000001,1509.0,1764.0,-255.0,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
64,2022-03-25,Cameroon,Algeria,0.0,1.0,FIFA World Cup qualification,Douala,Cameroon,0,2022,0,1,65,2022-02-10,38.0,50.0,12.0,1480.82,1437.35,2022-02-10,43.0,29.0,-14.0,1460.93,1516.51,5.0,19.88999999999988,1588.0,1799.0,-211.0,-1,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
60,2022-03-25,Ghana,Nigeria,0.0,0.0,FIFA World Cup qualification,Kumasi,Ghana,0,2022,0,1,61,2022-02-10,61.0,52.0,-9.0,1381.45,1428.97,2022-02-10,32.0,36.0,4.0,1509.91,1478.78,-29.0,-128.46000000000004,1600.0,1657.0,-57.0,0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
59,2022-03-25,Argentina,Venezuela,3.0,0.0,FIFA World Cup qualification,Buenos Aires,Argentina,0,2022,0,1,60,2022-02-10,4.0,5.0,1.0,1766.99,1750.51,2022-02-10,58.0,59.0,1.0,1411.45,1409.14,54.0,355.54,2101.0,1801.0,300.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333335,0.5,1.0,1.0,1.0,1.0,0.6666666666666665,0.5,0.6294117647058823,2.3576470588235297,-1.7282352941176473
61,2022-03-25,Mali,Tunisia,0.0,1.0,FIFA World Cup qualification,Bamako,Mali,0,2022,0,1,62,2022-02-10,48.0,53.0,5.0,1446.49,1427.98,2022-02-10,36.0,30.0,-6.0,1489.92,1512.72,-12.0,-43.430000000000064,1574.0,1638.0,-64.0,-1,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
69,2022-03-27,El Salvador,Costa Rica,1.0,2.0,FIFA World Cup qualification,San Salvador,El Salvador,0,2022,0,1,70,2022-02-10,70.0,70.0,0.0,1346.04,1349.47,2022-02-10,42.0,49.0,7.0,1464.06,1437.43,-28.0,-118.01999999999998,1466.0,1743.0,-277.0,-1,0.0,-0.25,-0.25,-0.25,-0.3703703703703704,-0.46875,0.6666666666666666,0.75,0.75,0.875,0.8518518518518519,0.859375,-0.6666666666666666,-1.0,-1.0,-1.125,-1.2222222222222223,-1.328125,0.1799307958477508,0.7526602890291064,-0.5727294931813556
68,2022-03-27,Canada,Jamaica,4.0,0.0,FIFA World Cup qualification,Toronto,Canada,0,2022,0,1,69,2022-02-10,33.0,40.0,7.0,1497.82,1462.32,2022-02-10,62.0,57.0,-5.0,1378.62,1412.13,29.0,119.20000000000005,1784.0,1578.0,206.0,1,0.3333333333333333,0.5,0.5,0.0,0.3333333333333335,0.5,-0.6666666666666666,-0.75,-0.75,-0.5,-0.6666666666666667,-0.75,1.0,1.25,1.25,0.5,1.0000000000000002,1.25,1.2096763688174232,-0.23099531854264194,1.4406716873600651
70,2022-03-27,Honduras,Mexico,0.0,1.0,FIFA World Cup qualification,San Pedro Sula,Honduras,0,2022,0,1,71,2022-02-10,78.0,76.0,-2.0,1303.96,1332.16,2022-02-10,12.0,14.0,2.0,1647.9,1638.3,-66.0,-343.94000000000005,1604.0,1839.0,-235.0,-1,-0.6666666666666666,-0.75,-0.75,-0.5,-0.6666666666666667,-0.75,0.3333333333333333,0.5,0.5,0.375,0.5185185185185186,0.609375,-1.0,-1.25,-1.25,-0.875,-1.1851851851851851,-1.359375,-1.2415754121717895,0.08017504579686546,-1.321750457968655
66,2022-03-27,United States,Panama,5.0,1.0,FIFA World Cup qualification,Orlando,United States,0,2022,0,1,67,2022-02-10,13.0,11.0,-2.0,1643.34,1648.51,2022-02-10,63.0,63.0,0.0,1375.56,1379.34,50.0,267.78,1858.0,1627.0,231.0,1,0.0,0.25,0.25,0.25,0.3703703703703704,0.46875,0.0,-0.25,-0.25,-0.25,-0.3703703703703704,-0.46875,0.0,0.5,0.5,0.5,0.7407407407407408,0.9375,-0.18920822308162014,-0.5606635456950947,0.3714553226134746
65,2022-03-27,New Zealand,Tahiti,1.0,0.0,FIFA World Cup qualification,Doha,Qatar,1,2022,0,1,66,2022-02-10,111.0,110.0,-1.0,1161.66,1165.81,2022-02-10,159.0,159.0,0.0,1014.27,1014.27,48.0,147.3900000000001,1528.0,1250.0,278.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.39764705882352935,-1.66,2.0576470588235294
67,2022-03-27,Solomon Islands,Papua New Guinea,3.0,2.0,FIFA World Cup qualification,Doha,Qatar,1,2022,0,1,68,2022-02-10,142.0,141.0,-1.0,1072.78,1072.78,2022-02-10,165.0,165.0,0.0,990.55,990.55,23.0,82.23000000000002,1196.0,1173.0,23.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.1111111111111109,-0.125,0.6666666666666667,0.6666666666666667,0.6666666666666667,0.5,0.8888888888888891,1.125,1.66,0.2018685121107267,1.4581314878892733
81,2022-03-29,Syria,Iraq,1.0,1.0,FIFA World Cup qualification,Dubai,United Arab Emirates,1,2022,0,1,82,2022-02-10,91.0,86.0,-5.0,1251.22,1268.54,2022-02-10,74.0,75.0,1.0,1325.44,1333.03,-17.0,-74.22000000000003,1481.0,1551.0,-70.0,0,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.0,-0.3333333333333335,-0.5,0.0,0.0,0.0,0.25,-0.1111111111111112,-0.3125,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.25,-0.2222222222222222,-0.1875,-1.3507266435986156,0.11342560553633224,-1.464152249134948
88,2022-03-29,Japan,Vietnam,1.0,1.0,FIFA World Cup qualification,Saitama,Japan,0,2022,0,1,89,2022-02-10,23.0,26.0,3.0,1549.82,1531.53,2022-02-10,98.0,98.0,0.0,1218.55,1212.54,75.0,331.27,1760.0,1425.0,335.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.5,-0.5555555555555556,-0.625,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.5,1.5555555555555556,1.625,1.1054671280276815,-2.3262975778546715,3.431764705882353
87,2022-03-29,Algeria,Cameroon,1.0,2.0,FIFA World Cup qualification,Blida,Algeria,0,2022,0,1,88,2022-02-10,43.0,29.0,-14.0,1460.93,1516.51,2022-02-10,38.0,50.0,12.0,1480.82,1437.35,-5.0,-19.88999999999988,1799.0,1588.0,211.0,-1,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.1,-1.1,2.2
86,2022-03-29,Morocco,DR Congo,4.0,1.0,FIFA World Cup qualification,Casablanca,Morocco,0,2022,0,1,87,2022-02-10,24.0,28.0,4.0,1547.42,1529.93,2022-02-10,66.0,64.0,-2.0,1369.53,1375.64,42.0,177.8900000000001,1764.0,1509.0,255.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.84,0.84,-1.68
85,2022-03-29,Nigeria,Ghana,1.0,1.0,FIFA World Cup qualification,Abuja,Nigeria,0,2022,0,1,86,2022-02-10,32.0,36.0,4.0,1509.91,1478.78,2022-02-10,61.0,52.0,-9.0,1381.45,1428.97,29.0,128.46000000000004,1657.0,1600.0,57.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.58,0.58,-1.16
84,2022-03-29,Senegal,Egypt,1.0,0.0,FIFA World Cup qualification,Diamniadio,Senegal,0,2022,0,1,85,2022-02-10,18.0,20.0,2.0,1587.78,1561.68,2022-02-10,34.0,45.0,11.0,1497.05,1451.77,16.0,90.73000000000002,1702.0,1658.0,44.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-1.32,1.32,-2.64
83,2022-03-29,Tunisia,Mali,0.0,0.0,FIFA World Cup qualification,Tunis,Tunisia,0,2022,0,1,84,2022-02-10,36.0,30.0,-6.0,1489.92,1512.72,2022-02-10,48.0,53.0,5.0,1446.49,1427.98,12.0,43.430000000000064,1638.0,1574.0,64.0,0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.76,-0.76,1.52
82,2022-03-29,Iran,Lebanon,2.0,0.0,FIFA World Cup qualification,Mashhad,Iran,0,2022,0,1,83,2022-02-10,21.0,21.0,0.0,1572.89,1557.58,2022-02-10,95.0,95.0,0.0,1228.97,1233.0,74.0,343.9200000000001,1837.0,1407.0,430.0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333335,0.5,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.75,-0.7777777777777778,-0.8125,1.0,1.0,1.0,0.75,1.1111111111111112,1.3125,-0.19570934256055372,0.0629757785467128,-0.2586851211072665
80,2022-03-29,United Arab Emirates,South Korea,1.0,0.0,FIFA World Cup qualification,Dubai,United Arab Emirates,0,2022,0,1,81,2022-02-10,69.0,69.0,0.0,1353.1,1350.39,2022-02-10,29.0,33.0,4.0,1522.85,1507.24,-40.0,-169.75,1474.0,1788.0,-314.0,1,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.5,-0.1111111111111109,0.125,1.0,1.0,1.0,1.0,1.0,1.0,-1.3333333333333333,-1.3333333333333333,-1.3333333333333333,-1.5,-1.111111111111111,-0.875,1.4035294117647057,-0.03349480968858129,1.437024221453287
74,2022-03-29,Chile,Uruguay,0.0,2.0,FIFA World Cup qualification,Santiago,Chile,0,2022,0,1,75,2022-02-10,26.0,24.0,-2.0,1543.16,1543.42,2022-02-10,16.0,17.0,1.0,1614.05,1596.66,-10.0,-70.88999999999987,1813.0,1847.0,-34.0,-1,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.5,-0.5555555555555556,-0.625,1.0,1.0,1.0,1.0,1.0,1.0,-1.3333333333333333,-1.3333333333333333,-1.3333333333333333,-1.5,-1.5555555555555556,-1.625,-0.7595847750865051,0.5965397923875433,-1.3561245674740485
78,2022-03-29,Ecuador,Argentina,1.0,1.0,FIFA World Cup qualification,Guayaquil,Ecuador,0,2022,0,1,79,2022-02-10,44.0,46.0,2.0,1458.63,1448.27,2022-02-10,4.0,5.0,1.0,1766.99,1750.51,-40.0,-308.3599999999999,1849.0,2101.0,-252.0,0,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.5,-0.3333333333333332,-0.25,1.0,1.0,1.0,1.0,1.0,1.0,-1.3333333333333333,-1.3333333333333333,-1.3333333333333333,-1.5,-1.3333333333333333,-1.25,0.6813840830449827,0.7053287197231833,-0.02394463667820068
77,2022-03-29,Peru,Paraguay,2.0,0.0,FIFA World Cup qualification,Lima,Peru,0,2022,0,1,78,2022-02-10,22.0,22.0,0.0,1563.45,1551.15,2022-02-10,50.0,43.0,-7.0,1440.53,1454.52,28.0,122.92000000000009,1792.0,1729.0,63.0,1,0.0,0.0,0.0,-0.25,0.1111111111111112,0.3125,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.0,-0.3333333333333335,-0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.25,0.4444444444444447,0.8125,0.9137716262975778,-0.47653979238754324,1.390311418685121
76,2022-03-29,Bolivia,Brazil,0.0,4.0,FIFA World Cup qualification,La Paz,Bolivia,0,2022,0,1,77,2022-02-10,76.0,77.0,1.0,1308.12,1324.21,2022-02-10,2.0,2.0,0.0,1823.42,1826.35,-74.0,-515.3000000000002,1582.0,2149.0,-567.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.5555555555555555,0.4375,-1.6666666666666663,-1.6666666666666663,-1.6666666666666663,-1.75,-1.5555555555555554,-1.4375,-2.444636678200692,-0.3964013840830449,-2.048235294117647
75,2022-03-29,Venezuela,Colombia,0.0,1.0,FIFA World Cup qualification,Guayana,Venezuela,0,2022,0,1,76,2022-02-10,58.0,59.0,1.0,1411.45,1409.14,2022-02-10,19.0,16.0,-3.0,1585.89,1607.15,-39.0,-174.44000000000003,1801.0,1904.0,-103.0,-1,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,-0.5,-0.1111111111111109,0.125,-0.3333333333333333,-0.3333333333333333,-0.3333333333333333,0.0,-0.3333333333333335,-0.5,0.0,0.0,0.0,-0.5,0.2222222222222225,0.625,2.106020761245675,-0.9258823529411766,3.0319031141868518
79,2022-03-29,Oman,China PR,2.0,0.0,FIFA World Cup qualification,Muscat,Oman,0,2022,0,1,80,2022-02-10,79.0,79.0,0.0,1301.0,1306.01,2022-02-10,75.0,74.0,-1.0,1313.81,1337.33,-4.0,-12.809999999999944,1496.0,1473.0,23.0,1,0.0,0.0,0.0,0.25,-0.1111111111111112,-0.3125,-0.6666666666666666,-0.6666666666666666,-0.6666666666666666,-0.5,-0.6666666666666667,-0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.5555555555555555,0.4375,-0.30456747404844287,-1.0326643598615917,0.7280968858131488
73,2022-03-29,Poland,Sweden,2.0,0.0,FIFA World Cup qualification,Chorzów,Poland,0,2022,0,1,74,2022-02-10,28.0,27.0,-1.0,1530.62,1530.62,2022-02-10,17.0,18.0,1.0,1588.26,1588.26,-11.0,-57.6400000000001,1782.0,1820.0,-38.0,1,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,0.0,0.72,0.0
72,2022-03-29,Portugal,North Macedonia,2.0,0.0,FIFA World Cup qualification,Porto,Portugal,0,2022,0,1,73,2022-02-10,8.0,8.0,0.0,1660.25,1660.25,2022-02-10,67.0,67.0,0.0,1367.23,1367.23,59.0,293.02,1972.0,1562.0,410.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,2.2199999999999998,-0.8399999999999999
71,2022-03-29,Saudi Arabia,Australia,1.0,0.0,FIFA World Cup qualification,Jeddah,Saudi Arabia,0,2022,0,1,72,2022-02-10,53.0,51.0,-2.0,1433.95,1434.71,2022-02-10,37.0,35.0,-2.0,1486.86,1484.88,-16.0,-52.909999999999854,1629.0,1735.0,-106.0,1,0.0,0.0,0.0,0.0,0.2222222222222223,0.375,0.0,0.0,0.0,-0.25,0.1111111111111112,0.3125,0.0,0.0,0.0,0.25,0.111111111111111,0.0625,0.28083044982698957,2.277231833910035,-1.9964013840830452
89,2022-03-30,Solomon Islands,New Zealand,0.0,5.0,FIFA World Cup qualification,Doha,Qatar,1,2022,0,1,90,2022-02-10,142.0,141.0,-1.0,1072.78,1072.78,2022-02-10,111.0,110.0,-1.0,1161.66,1165.81,-31.0,-88.88000000000011,1196.0,1528.0,-332.0,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5941176470588234,0.37660899653979235,1.2175086505190311
90,2022-03-30,Mexico,El Salvador,2.0,0.0,FIFA World Cup qualification,Mexico City,Mexico,0,2022,0,1,91,2022-02-10,12.0,14.0,2.0,1647.9,1638.3,2022-02-10,70.0,70.0,0.0,1346.04,1349.47,58.0,301.8600000000001,1839.0,1466.0,373.0,1,0.6666666666666666,0.6,0.6,0.6875,0.6790123456790124,0.70703125,-0.6666666666666666,-0.4,-0.4,-0.625,-0.5802469135802469,-0.6015625,1.3333333333333333,1.0,1.0,1.3125,1.2592592592592593,1.30859375,0.05663533722057926,0.14346427844494192,-0.08682894122436266
91,2022-03-30,Costa Rica,United States,2.0,0.0,FIFA World Cup qualification,San José,Costa Rica,0,2022,0,1,92,2022-02-10,42.0,49.0,7.0,1464.06,1437.43,2022-02-10,13.0,11.0,-2.0,1643.34,1648.51,-29.0,-179.27999999999997,1743.0,1858.0,-115.0,1,1.0,0.8,0.8,0.9375,0.9012345679012346,0.89453125,0.6666666666666666,0.4,0.4,0.625,0.5802469135802469,0.6015625,0.3333333333333333,0.4,0.4,0.3125,0.3209876543209876,0.29296875,0.7342685073215119,-0.0016077393709366117,0.7358762466924486
92,2022-03-30,Panama,Canada,1.0,0.0,FIFA World Cup qualification,Panama City,Panama,0,2022,0,1,93,2022-02-10,63.0,63.0,0.0,1375.56,1379.34,2022-02-10,33.0,40.0,7.0,1497.82,1462.32,-30.0,-122.26,1627.0,1784.0,-157.0,1,-0.6666666666666666,-0.4,-0.4,-0.625,-0.5802469135802469,-0.6015625,0.3333333333333333,0.6,0.6,0.5,0.5555555555555556,0.625,-1.0,-1.0,-1.0,-1.125,-1.1358024691358026,-1.2265625,-0.704153925360089,1.3396954059458102,-2.043849331305899
93,2022-03-30,Jamaica,Honduras,2.0,1.0,FIFA World Cup qualification,Kingston,Jamaica,0,2022,0,1,94,2022-02-10,62.0,57.0,-5.0,1378.62,1412.13,2022-02-10,78.0,76.0,-2.0,1303.96,1332.16,16.0,74.65999999999985,1578.0,1604.0,-26.0,1,-0.6666666666666666,-0.8,-0.8,-0.75,-0.7777777777777778,-0.8125,-0.6666666666666666,-0.8,-0.8,-0.75,-0.7777777777777778,-0.8125,0.0,0.0,0.0,0.0,0.0,0.0,-0.4185838292166042,-1.1497180349852136,0.7311342057686094
94,2022-06-01,Scotland,Ukraine,1.0,3.0,FIFA World Cup qualification,Glasgow,Scotland,0,2022,0,1,95,2022-03-31,39.0,40.0,1.0,1472.66,1471.82,2022-03-31,27.0,27.0,0.0,1535.08,1535.08,-12.0,-62.419999999999845,1728.0,1814.0,-86.0,-1,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
95,2022-06-05,Wales,Ukraine,1.0,0.0,FIFA World Cup qualification,Cardiff,Wales,0,2022,0,1,96,2022-03-31,18.0,20.0,2.0,1588.08,1578.01,2022-03-31,27.0,27.0,0.0,1535.08,1535.08,9.0,53.0,1827.0,1814.0,13.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.76,-0.96
96,2022-06-07,United Arab Emirates,Australia,1.0,2.0,FIFA World Cup qualification,Al Rayyan,Qatar,1,2022,0,1,97,2022-03-31,68.0,69.0,1.0,1356.99,1353.1,2022-03-31,42.0,37.0,-5.0,1462.29,1486.86,-26.0,-105.29999999999995,1474.0,1735.0,-261.0,-1,-0.3333333333333333,0.0,0.0,0.25,0.2592592592592593,0.34375,-0.6666666666666666,-0.25,-0.25,-0.625,-0.2592592592592591,-0.015625,0.3333333333333333,0.25,0.25,0.875,0.5185185185185184,0.359375,1.4268512110726643,2.0656299613270916,-0.6387787502544273
97,2022-06-13,Australia,Peru,0.0,0.0,FIFA World Cup qualification,Al Rayyan,Qatar,1,2022,0,1,98,2022-03-31,42.0,37.0,-5.0,1462.29,1486.86,2022-03-31,22.0,22.0,0.0,1562.32,1563.45,-20.0,-100.02999999999996,1735.0,1792.0,-57.0,0,-0.3333333333333333,0.0,0.0,0.1875,0.1604938271604938,0.23828125,0.0,0.25,0.25,0.375,0.4074074074074074,0.484375,-0.3333333333333333,-0.25,-0.25,-0.1875,-0.2469135802469136,-0.24609375,1.9723576106607923,0.9447262365153674,1.0276313741454248
98,2022-06-14,Costa Rica,New Zealand,1.0,0.0,FIFA World Cup qualification,Al Rayyan,Qatar,1,2022,0,1,99,2022-03-31,31.0,42.0,11.0,1503.09,1464.06,2022-03-31,101.0,111.0,10.0,1206.07,1161.66,70.0,297.02,1743.0,1528.0,215.0,1,1.0,0.8,0.8333333333333334,0.96875,0.934156378600823,0.9208984375,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-0.1999999999999999,-0.1666666666666666,-0.03125,-0.0658436213991769,-0.0791015625,0.8428409480673054,0.6121025849786281,0.23073836308867723
99,2022-11-20,Qatar,Ecuador,0.0,2.0,FIFA World Cup,Al Khor,Qatar,0,2022,1,0,100,2022-03-31,51.0,52.0,1.0,1441.41,1437.91,2022-03-31,46.0,44.0,-2.0,1452.63,1458.63,-5.0,-11.220000000000027,1663.0,1849.0,-186.0,-1,,,,,,,-0.3333333333333333,-0.25,-0.25,-0.25,-0.2222222222222222,-0.1875,,,,,,,0.0,0.6883614899246895,0.0
100,2022-11-21,Senegal,Netherlands,0.0,2.0,FIFA World Cup,Doha,Qatar,1,2022,1,0,101,2022-03-31,20.0,18.0,-2.0,1584.16,1587.78,2022-03-31,10.0,10.0,0.0,1658.66,1653.73,-10.0,-74.5,1702.0,1929.0,-227.0,-1,0.0,0.0,0.0,0.0,-0.3333333333333335,-0.5,,,,,,,,,,,,,-1.2023529411764706,0.0,0.0
101,2022-11-21,England,Iran,6.0,2.0,FIFA World Cup,Al Rayyan,Qatar,1,2022,1,0,102,2022-03-31,5.0,5.0,0.0,1761.71,1755.52,2022-03-31,21.0,21.0,0.0,1564.49,1572.89,16.0,197.22000000000003,2031.0,1837.0,194.0,1,,,,,,,0.3333333333333333,0.5,0.5,0.5,0.5555555555555556,0.625,,,,,,,0.0,-0.1536087929981682,0.0
102,2022-11-21,United States,Wales,1.0,1.0,FIFA World Cup,Al Rayyan,Qatar,1,2022,1,0,103,2022-03-31,15.0,13.0,-2.0,1633.72,1643.34,2022-03-31,18.0,20.0,2.0,1588.08,1578.01,3.0,45.6400000000001,1858.0,1822.0,36.0,0,0.0,0.0,0.1666666666666666,-0.1875,0.0534979423868314,0.201171875,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-0.8333333333333334,-1.1875,-0.9465020576131686,-0.798828125,-0.1532778723491168,0.8011764705882353,-0.9544543429373521
103,2022-11-22,France,Australia,4.0,1.0,FIFA World Cup,Al Wakrah,Qatar,1,2022,1,0,104,2022-03-31,3.0,3.0,0.0,1789.85,1786.15,2022-03-31,42.0,37.0,-5.0,1462.29,1486.86,39.0,327.55999999999995,2114.0,1735.0,379.0,1,,,,,,,0.0,-0.2,0.0,0.09375,0.1069958847736625,0.1787109375,,,,,,,0.0,1.879865986504275,0.0
104,2022-11-22,Denmark,Tunisia,0.0,0.0,FIFA World Cup,Al Rayyan,Qatar,1,2022,1,0,105,2022-03-31,11.0,9.0,-2.0,1653.6,1654.54,2022-03-31,35.0,36.0,1.0,1499.8,1489.92,24.0,153.79999999999995,1983.0,1638.0,345.0,0,,,,,,,0.5,0.5,0.5,0.5,0.6666666666666667,0.75,,,,,,,0.0,0.7011764705882353,0.0
105,2022-11-22,Mexico,Poland,0.0,0.0,FIFA World Cup,Doha,Qatar,1,2022,1,0,106,2022-03-31,9.0,12.0,3.0,1658.82,1647.9,2022-03-31,26.0,28.0,2.0,1544.2,1530.62,17.0,114.61999999999988,1839.0,1813.0,26.0,0,0.6666666666666666,0.6,0.6666666666666666,0.84375,0.7860082304526749,0.7802734375,1.0,1.0,1.0,1.0,1.0,1.0,-0.3333333333333333,-0.4,-0.3333333333333333,-0.15625,-0.2139917695473251,-0.2197265625,0.10271561150172165,2.22,-2.1172843884982786
106,2022-11-22,Argentina,Saudi Arabia,1.0,2.0,FIFA World Cup,Lusail,Qatar,1,2022,1,0,107,2022-03-31,4.0,4.0,0.0,1765.13,1766.99,2022-03-31,49.0,53.0,4.0,1444.69,1433.95,45.0,320.44000000000005,2101.0,1629.0,472.0,-1,0.6666666666666666,0.75,0.75,0.5,0.6666666666666667,0.75,0.0,0.25,0.25,0.5,0.4814814814814815,0.53125,0.6666666666666666,0.5,0.5,0.0,0.1851851851851852,0.21875,0.6167799715041726,0.34195807042540194,0.2748219010787707
