date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,year,is_world_cup,is_qualifier,match_id,home_rank_date_used,home_rank,home_previous_rank,home_rank_change,home_total_points,home_previous_points,away_rank_date_used,away_rank,away_previous_rank,away_rank_change,away_total_points,away_previous_points,rank_advantage,points_diff,result,home_elo_date_used,home_elo_rank,home_elo,home_elo_avg_rank,home_elo_avg_rating,home_elo_matches_total,home_elo_wins,home_elo_losses,home_elo_draws,home_elo_goals_for,home_elo_goals_against,home_is_host,away_elo_date_used,away_elo_rank,away_elo,away_elo_avg_rank,away_elo_avg_rating,away_elo_matches_total,away_elo_wins,away_elo_losses,away_elo_draws,away_elo_goals_for,away_elo_goals_against,away_is_host,elo_advantage,elo_rank_advantage,elo_avg_rating_advantage,elo_win_rate_home,elo_win_rate_away,elo_win_rate_advantage,home_elo_was_filled,away_elo_was_filled
2025-10-12,Denmark,Greece,3.0,1.0,FIFA World Cup qualification,Copenhagen,Denmark,0,2025,0,1,931,2025-09-18,20.0,21.0,1.0,1627.64,1621.0,2025-09-18,40.0,39.0,-1.0,1494.71,1498.0,20.0,132.93000000000006,1,2025-06-10,,1864.0,,,,,,,,,,2025-06-10,,1838.0,,,,,,,,,,26.0,,,,,,1,1
2025-10-12,Scotland,Belarus,2.0,1.0,FIFA World Cup qualification,Glasgow,Scotland,0,2025,0,1,932,2025-09-18,43.0,47.0,4.0,1485.08,1475.0,2025-09-18,100.0,97.0,-3.0,1223.55,1237.0,57.0,261.53,1,2024-12-31,33.0,1759.0,14.0,1880.0,855.0,405.0,263.0,187.0,1476.0,1060.0,0.0,2025-06-10,,1492.0,,,,,,,,,,267.0,,,0.4736842105263157,,,0,1
2025-10-12,Lithuania,Poland,0.0,2.0,FIFA World Cup qualification,Kaunas,Lithuania,0,2025,0,1,933,2025-09-18,145.0,143.0,-2.0,1065.34,1069.0,2025-09-18,36.0,37.0,1.0,1517.31,1502.0,-109.0,-451.97,-1,2025-06-10,,1293.0,,,,,,,,,,2025-06-10,,1682.0,,,,,,,,,,-389.0,,,,,,1,1
2025-10-12,Ghana,Comoros,1.0,0.0,FIFA World Cup qualification,Accra,Ghana,0,2025,0,1,934,2025-09-18,75.0,76.0,1.0,1340.84,1333.0,2025-09-18,105.0,107.0,2.0,1201.83,1199.0,30.0,139.01,1,2024-12-31,96.0,1429.0,41.0,1653.0,765.0,364.0,207.0,194.0,1224.0,807.0,0.0,2024-09-09,,1340.0,,,,,,,,,,89.0,,,0.4758169934640522,,,0,1
2025-10-12,Chad,Central African Republic,2.0,3.0,FIFA World Cup qualification,N'Djamena,Chad,0,2025,0,1,935,2025-09-18,175.0,175.0,0.0,925.82,925.0,2025-09-18,140.0,134.0,-6.0,1081.36,1108.0,-35.0,-155.53999999999985,-1,2025-06-10,,1150.0,,,,,,,,,,2025-03-19,,1250.0,,,,,,,,,,-100.0,,,,,,1,1
2025-10-12,Zambia,Niger,0.0,1.0,FIFA World Cup qualification,Ndola,Zambia,0,2025,0,1,936,2025-09-18,85.0,83.0,-2.0,1273.0,1285.0,2025-09-18,117.0,121.0,4.0,1158.73,1148.0,32.0,114.26999999999998,-1,2023-11-17,,1523.0,,,,,,,,,,2025-09-09,,1362.0,,,,,,,,,,161.0,,,,,,1,1
2025-10-12,Egypt,Guinea-Bissau,1.0,0.0,FIFA World Cup qualification,Cairo,Egypt,0,2025,0,1,937,2025-09-18,35.0,34.0,-1.0,1519.18,1519.0,2025-09-18,130.0,131.0,1.0,1126.81,1120.0,95.0,392.3700000000001,1,2024-12-31,51.0,1657.0,37.0,1662.0,862.0,435.0,213.0,214.0,1517.0,907.0,0.0,2023-11-17,,1411.0,,,,,,,,,,246.0,,,0.5046403712296984,,,0,1
2025-10-12,Djibouti,Sierra Leone,1.0,2.0,FIFA World Cup qualification,Casablanca,Morocco,1,2025,0,1,938,2025-09-18,193.0,191.0,-2.0,855.91,866.0,2025-09-18,122.0,124.0,2.0,1150.1,1140.0,-71.0,-294.18999999999994,-1,2016-03-29,,752.0,,,,,,,,,,2025-09-09,,1353.0,,,,,,,,,,-601.0,,,,,,1,1
2025-10-12,Burkina Faso,Ethiopia,3.0,1.0,FIFA World Cup qualification,Ouagadougou,Burkina Faso,0,2025,0,1,939,2025-09-18,64.0,63.0,-1.0,1385.36,1388.0,2025-09-18,147.0,146.0,-1.0,1046.41,1061.0,83.0,338.9499999999998,1,2025-09-09,,1508.0,,,,,,,,,,2025-09-09,,1250.0,,,,,,,,,,258.0,,,,,,1,1
2025-10-12,Mali,Madagascar,4.0,1.0,FIFA World Cup qualification,Bamako,Mali,0,2025,0,1,940,2025-09-18,56.0,54.0,-2.0,1445.83,1455.0,2025-09-18,108.0,115.0,7.0,1187.61,1163.0,52.0,258.22,1,2023-11-17,,1631.0,,,,,,,,,,2025-06-07,,1325.0,,,,,,,,,,306.0,,,,,,1,1
2025-10-13,Slovakia,Luxembourg,2.0,0.0,FIFA World Cup qualification,Trnava,Slovakia,0,2025,0,1,941,2025-09-18,42.0,52.0,10.0,1491.86,1467.0,2025-09-18,96.0,92.0,-4.0,1242.61,1260.0,54.0,249.25,1,2025-06-10,,1665.0,,,,,,,,,,2025-06-10,,1455.0,,,,,,,,,,210.0,,,,,,1,1
2025-10-13,Costa Rica,Nicaragua,4.0,1.0,FIFA World Cup qualification,San José,Costa Rica,0,2025,0,1,942,2025-09-18,47.0,40.0,-7.0,1481.14,1494.0,2025-09-18,132.0,130.0,-2.0,1120.77,1120.0,85.0,360.3700000000001,1,2025-09-09,,1666.0,,,,,,,,,,2025-09-09,,1331.0,,,,,,,,,,335.0,,,,,,1,1
2025-10-13,Wales,Belgium,2.0,4.0,FIFA World Cup qualification,Cardiff,Wales,0,2025,0,1,943,2025-09-18,30.0,31.0,1.0,1529.09,1529.0,2025-09-18,8.0,8.0,0.0,1739.55,1736.0,-22.0,-210.46000000000004,-1,2025-09-09,,1724.0,,,,,,,,,,2024-12-31,17.0,1851.0,24.0,1754.0,864.0,383.0,301.0,180.0,1560.0,1346.0,0.0,-127.0,,,,0.443287037037037,,1,0
2025-10-13,Ukraine,Azerbaijan,2.0,1.0,FIFA World Cup qualification,Kraków,Poland,1,2025,0,1,944,2025-09-18,28.0,26.0,-2.0,1543.06,1557.0,2025-09-18,124.0,122.0,-2.0,1148.09,1148.0,96.0,394.97,1,2025-09-09,,1773.0,,,,,,,,,,2025-09-09,,1367.0,,,,,,,,,,406.0,,,,,,1,1
2025-10-13,Iceland,France,2.0,2.0,FIFA World Cup qualification,Reykjavík,Iceland,0,2025,0,1,945,2025-09-18,74.0,74.0,0.0,1343.09,1338.0,2025-09-18,2.0,3.0,1.0,1870.92,1862.0,-72.0,-527.8300000000002,0,2025-09-09,,1562.0,,,,,,,,,,2024-12-31,3.0,2055.0,16.0,1792.0,926.0,465.0,267.0,194.0,1677.0,1259.0,0.0,-493.0,,,,0.5021598272138229,,1,0
2025-10-13,Sweden,Kosovo,0.0,1.0,FIFA World Cup qualification,Gothenburg,Sweden,0,2025,0,1,946,2025-09-18,32.0,29.0,-3.0,1524.63,1545.0,2025-09-18,91.0,95.0,4.0,1262.1,1248.0,59.0,262.5300000000002,-1,2024-12-31,36.0,1744.0,16.0,1796.0,1106.0,544.0,330.0,232.0,2205.0,1462.0,0.0,2024-10-12,,1527.0,,,,,,,,,,217.0,,,0.4918625678119349,,,0,1
2025-10-13,Slovenia,Switzerland,0.0,0.0,FIFA World Cup qualification,Ljubljana,Slovenia,0,2025,0,1,947,2025-09-18,50.0,50.0,0.0,1462.96,1470.0,2025-09-18,17.0,19.0,2.0,1648.29,1635.0,-33.0,-185.32999999999996,0,2025-06-10,,1752.0,,,,,,,,,,2024-12-31,19.0,1814.0,27.0,1688.0,883.0,312.0,372.0,199.0,1306.0,1472.0,0.0,-62.0,,,,0.3533408833522083,,1,0
2025-10-13,Northern Ireland,Germany,0.0,1.0,FIFA World Cup qualification,Belfast,Northern Ireland,0,2025,0,1,948,2025-09-18,72.0,71.0,-1.0,1355.98,1351.0,2025-09-18,12.0,9.0,-3.0,1704.27,1717.0,-60.0,-348.29,-1,2025-06-10,,1561.0,,,,,,,,,,2024-12-31,8.0,1971.0,8.0,1911.0,1033.0,596.0,221.0,216.0,2324.0,1217.0,0.0,-410.0,,,,0.5769603097773476,,1,0
2025-10-13,Honduras,Haiti,3.0,0.0,FIFA World Cup qualification,Tegucigalpa,Honduras,0,2025,0,1,949,2025-09-18,65.0,66.0,1.0,1383.99,1380.0,2025-09-18,87.0,90.0,3.0,1269.23,1261.0,22.0,114.76,1,2025-09-09,,1585.0,,,,,,,,,,2024-12-31,73.0,1538.0,81.0,1416.0,547.0,241.0,192.0,114.0,936.0,742.0,0.0,47.0,,,,0.4405850091407678,,1,0
2025-10-13,São Tomé and Príncipe,Malawi,1.0,0.0,FIFA World Cup qualification,Sousse,Tunisia,1,2025,0,1,950,2025-09-18,195.0,193.0,-2.0,854.76,865.0,2025-09-18,126.0,129.0,3.0,1133.6,1121.0,-69.0,-278.8399999999999,1,2025-09-09,,1024.0,,,,,,,,,,2025-06-10,,1256.0,,,,,,,,,,-232.0,,,,,,1,1
2025-10-13,Tunisia,Namibia,3.0,0.0,FIFA World Cup qualification,Radès,Tunisia,0,2025,0,1,951,2025-09-18,46.0,49.0,3.0,1483.02,1471.0,2025-09-18,109.0,108.0,-1.0,1183.79,1192.0,63.0,299.23,1,2024-12-31,59.0,1598.0,47.0,1616.0,754.0,318.0,226.0,210.0,1067.0,823.0,0.0,2025-09-09,,1363.0,,,,,,,,,,235.0,,,0.4217506631299735,,,0,1
2025-10-13,South Sudan,Togo,0.0,0.0,FIFA World Cup qualification,Juba,South Sudan,0,2025,0,1,952,2025-09-18,169.0,169.0,0.0,976.55,976.0,2025-09-18,120.0,120.0,0.0,1151.07,1149.0,-49.0,-174.51999999999998,0,2025-09-09,,1139.0,,,,,,,,,,2025-09-09,,1360.0,,,,,,,,,,-221.0,,,,,,1,1
2025-10-13,Lesotho,Zimbabwe,1.0,0.0,FIFA World Cup qualification,Polokwane,South Africa,1,2025,0,1,953,2025-09-18,153.0,148.0,-5.0,1034.11,1046.0,2025-09-18,125.0,116.0,-9.0,1133.75,1157.0,-28.0,-99.6400000000001,1,2025-09-09,,1198.0,,,,,,,,,,2025-09-09,,1355.0,,,,,,,,,,-157.0,,,,,,1,1
2025-10-13,North Macedonia,Kazakhstan,1.0,1.0,FIFA World Cup qualification,Skopje,North Macedonia,0,2025,0,1,954,2025-09-18,63.0,62.0,-1.0,1388.5,1391.0,2025-09-18,118.0,114.0,-4.0,1158.05,1165.0,55.0,230.45000000000005,0,2023-11-17,,1551.0,,,,,,,,,,2025-03-19,,1425.0,,,,,,,,,,126.0,,,,,,1,1
2025-10-13,Cameroon,Angola,0.0,0.0,FIFA World Cup qualification,Yaoundé,Cameroon,0,2025,0,1,955,2025-09-18,52.0,51.0,-1.0,1455.42,1467.0,2025-09-18,89.0,85.0,-4.0,1268.72,1280.0,37.0,186.70000000000005,0,2025-09-09,,1579.0,,,,,,,,,,2025-09-09,,1571.0,,,,,,,,,,8.0,,,,,,1,1
2025-10-13,Mauritius,Libya,0.0,0.0,FIFA World Cup qualification,Saint Pierre,Mauritius,0,2025,0,1,956,2025-09-18,179.0,177.0,-2.0,912.24,922.0,2025-09-18,112.0,117.0,5.0,1179.56,1155.0,-67.0,-267.31999999999994,0,2025-09-09,,1084.0,,,,,,,,,,2023-11-17,,1347.0,,,,,,,,,,-263.0,,,,,,1,1
2025-10-13,Cape Verde,Eswatini,3.0,0.0,FIFA World Cup qualification,Praia,Cape Verde,0,2025,0,1,957,2025-07-10,73.0,72.0,-1.0,1343.68,1344.0,2025-09-18,159.0,155.0,-4.0,1010.06,1023.0,86.0,333.6200000000001,1,2024-12-31,87.0,1472.0,121.0,1297.0,238.0,88.0,96.0,54.0,246.0,266.0,0.0,2025-03-19,,1233.0,,,,,,,,,,239.0,,,0.3697478991596639,,,0,1
2025-10-13,Equatorial Guinea,Liberia,1.0,1.0,FIFA World Cup qualification,Malabo,Equatorial Guinea,0,2025,0,1,958,2025-09-18,95.0,93.0,-2.0,1248.68,1252.0,2025-09-18,144.0,144.0,0.0,1065.62,1068.0,49.0,183.06000000000017,0,2024-09-09,,1522.0,,,,,,,,,,2025-03-19,,1256.0,,,,,,,,,,266.0,,,,,,1,1
2025-10-14,Jamaica,Bermuda,4.0,0.0,FIFA World Cup qualification,Kingston,Jamaica,0,2025,0,1,959,2025-09-18,69.0,70.0,1.0,1377.21,1363.0,2025-09-18,165.0,162.0,-3.0,988.72,1000.0,96.0,388.49,1,2025-09-09,,1569.0,,,,,,,,,,2025-09-09,,1151.0,,,,,,,,,,418.0,,,,,,1,1
2025-10-14,Curaçao,Trinidad and Tobago,1.0,1.0,FIFA World Cup qualification,Willemstad,Curaçao,0,2025,0,1,960,2025-09-18,84.0,86.0,2.0,1282.42,1277.0,2025-09-18,102.0,101.0,-1.0,1220.99,1229.0,18.0,61.430000000000064,0,2024-12-31,126.0,1335.0,97.0,1381.0,484.0,196.0,169.0,119.0,854.0,751.0,0.0,2025-09-09,,1389.0,,,,,,,,,,-54.0,,,0.4049586776859504,,,0,1
2025-10-14,El Salvador,Guatemala,0.0,1.0,FIFA World Cup qualification,San Salvador,El Salvador,0,2025,0,1,961,2025-09-18,90.0,87.0,-3.0,1267.75,1273.0,2025-09-18,98.0,100.0,2.0,1230.73,1236.0,8.0,37.01999999999998,-1,2025-06-10,,1389.0,,,,,,,,,,2025-06-10,,1481.0,,,,,,,,,,-92.0,,,,,,1,1
2025-10-14,Panama,Suriname,1.0,1.0,FIFA World Cup qualification,Panama City,Panama,0,2025,0,1,962,2025-09-18,29.0,30.0,1.0,1529.71,1545.0,2025-09-18,131.0,136.0,5.0,1125.2,1100.0,102.0,404.51,0,2024-12-31,40.0,1726.0,100.0,1356.0,572.0,186.0,248.0,138.0,704.0,886.0,0.0,2025-06-10,,1411.0,,,,,,,,,,315.0,,,0.3251748251748251,,,0,1
2025-10-14,Latvia,England,0.0,5.0,FIFA World Cup qualification,Riga,Latvia,0,2025,0,1,963,2025-09-18,137.0,137.0,0.0,1088.8,1099.0,2025-09-18,4.0,4.0,0.0,1820.45,1813.0,-133.0,-731.6500000000001,-1,2025-09-09,,1295.0,,,,,,,,,,2024-12-31,4.0,2006.0,4.0,1983.0,1148.0,674.0,213.0,261.0,2692.0,1113.0,0.0,-711.0,,,,0.5871080139372822,,1,0
2025-10-14,Andorra,Serbia,1.0,3.0,FIFA World Cup qualification,Encamp,Andorra,0,2025,0,1,964,2025-09-18,174.0,174.0,0.0,954.69,954.0,2025-09-18,34.0,32.0,-2.0,1520.9,1523.0,-140.0,-566.21,-1,2025-09-09,,1074.0,,,,,,,,,,2025-09-09,,1806.0,,,,,,,,,,-732.0,,,,,,1,1
2025-10-14,Italy,Israel,3.0,0.0,FIFA World Cup qualification,Udine,Italy,0,2025,0,1,965,2025-09-18,10.0,11.0,1.0,1710.07,1703.0,2025-09-18,76.0,75.0,-1.0,1337.4,1337.0,66.0,372.6699999999999,1,2024-09-09,,1943.0,,,,,,,,,,2025-06-10,,1629.0,,,,,,,,,,314.0,,,,,,1,1
2025-10-14,Republic of Ireland,Armenia,1.0,0.0,FIFA World Cup qualification,Dublin,Republic of Ireland,0,2025,0,1,967,2025-09-18,61.0,60.0,-1.0,1397.52,1413.0,2025-09-18,103.0,105.0,2.0,1219.55,1205.0,42.0,177.97000000000003,1,2025-09-09,,1603.0,,,,,,,,,,2025-09-09,,1412.0,,,,,,,,,,191.0,,,,,,1,1
2025-10-14,Portugal,Hungary,2.0,2.0,FIFA World Cup qualification,Lisbon,Portugal,0,2025,0,1,968,2025-09-18,5.0,6.0,1.0,1779.56,1771.0,2025-09-18,41.0,38.0,-3.0,1492.18,1501.0,36.0,287.3799999999999,0,2024-12-31,6.0,1993.0,19.0,1794.0,682.0,339.0,187.0,156.0,1191.0,766.0,0.0,2025-09-09,,1695.0,,,,,,,,,,298.0,,,0.4970674486803519,,,0,1
2025-10-14,Spain,Bulgaria,4.0,0.0,FIFA World Cup qualification,Valladolid,Spain,0,2025,0,1,969,2025-09-18,1.0,2.0,1.0,1875.37,1867.0,2025-09-18,86.0,84.0,-2.0,1271.53,1284.0,85.0,603.8399999999999,1,2024-12-31,1.0,2178.0,7.0,1943.0,768.0,454.0,138.0,176.0,1555.0,684.0,0.0,2025-06-10,,1451.0,,,,,,,,,,727.0,,,0.5911458333333334,,,0,1
2025-10-14,Somalia,Mozambique,0.0,1.0,FIFA World Cup qualification,Bir El Djir,Algeria,1,2025,0,1,970,2025-09-18,201.0,200.0,-1.0,824.75,832.0,2025-09-18,97.0,99.0,2.0,1234.04,1236.0,-104.0,-409.29,-1,2015-10-13,,857.0,,,,,,,,,,2025-06-10,,1432.0,,,,,,,,,,-575.0,,,,,,1,1
2025-10-14,Turkey,Georgia,4.0,1.0,FIFA World Cup qualification,Izmit,Turkey,0,2025,0,1,971,2022-03-31,43.0,39.0,-4.0,1461.81,1472.72,2025-09-18,68.0,67.0,-1.0,1377.32,1375.0,25.0,84.49000000000001,1,2024-12-31,29.0,1774.0,43.0,1607.0,657.0,254.0,248.0,155.0,920.0,954.0,0.0,2024-03-21,,1650.0,,,,,,,,,,124.0,,,0.3866057838660578,,,0,1
2025-10-14,Gabon,Burundi,2.0,0.0,FIFA World Cup qualification,Franceville,Gabon,0,2025,0,1,972,2025-09-18,79.0,80.0,1.0,1314.06,1307.0,2025-09-18,141.0,139.0,-2.0,1077.05,1093.0,62.0,237.01,1,2025-09-09,,1464.0,,,,,,,,,,2025-09-09,,1268.0,,,,,,,,,,196.0,,,,,,1,1
2025-10-14,Algeria,Uganda,2.0,1.0,FIFA World Cup qualification,Tizi Ouzou,Algeria,0,2025,0,1,973,2025-09-18,38.0,36.0,-2.0,1500.73,1504.0,2025-09-18,82.0,88.0,6.0,1287.61,1269.0,44.0,213.1200000000001,1,2024-12-31,48.0,1685.0,48.0,1620.0,667.0,294.0,194.0,179.0,1003.0,689.0,0.0,2024-09-09,,1389.0,,,,,,,,,,296.0,,,0.4407796101949025,,,0,1
2025-10-14,Saudi Arabia,Iraq,0.0,0.0,FIFA World Cup qualification,Jeddah,Saudi Arabia,0,2025,0,1,974,2025-09-18,59.0,59.0,0.0,1420.65,1415.0,2025-09-18,58.0,58.0,0.0,1422.19,1417.0,-1.0,-1.5399999999999636,0,2024-12-31,75.0,1536.0,76.0,1500.0,812.0,386.0,237.0,189.0,1258.0,869.0,0.0,2024-12-31,61.0,1584.0,47.0,1623.0,744.0,351.0,185.0,208.0,1185.0,693.0,0.0,-48.0,-14.0,-123.0,0.4753694581280788,0.4717741935483871,0.0035952645796916,0,0
2025-10-14,Senegal,Mauritania,4.0,0.0,FIFA World Cup qualification,Diamniadio,Senegal,0,2025,0,1,975,2025-09-18,18.0,18.0,0.0,1645.22,1635.0,2025-09-18,110.0,111.0,1.0,1183.29,1173.0,92.0,461.93000000000006,1,2024-12-31,31.0,1771.0,57.0,1586.0,685.0,304.0,191.0,190.0,921.0,660.0,0.0,2025-09-09,,1341.0,,,,,,,,,,430.0,,,0.4437956204379562,,,0,1
2025-10-14,DR Congo,Sudan,1.0,0.0,FIFA World Cup qualification,Kinshasa,DR Congo,0,2025,0,1,976,2025-09-18,60.0,61.0,1.0,1407.6,1412.0,2025-09-18,116.0,110.0,-6.0,1163.56,1174.0,56.0,244.04,1,2024-12-31,72.0,1540.0,62.0,1556.0,530.0,213.0,169.0,148.0,808.0,633.0,0.0,2025-09-09,,1374.0,,,,,,,,,,166.0,,,0.4018867924528302,,,0,1
2025-10-14,Qatar,United Arab Emirates,2.0,1.0,FIFA World Cup qualification,Al Rayyan,Qatar,0,2025,0,1,977,2025-09-18,53.0,53.0,0.0,1453.65,1460.0,2025-09-18,67.0,65.0,-2.0,1379.86,1380.0,14.0,73.79000000000019,1,2024-12-31,78.0,1524.0,93.0,1415.0,684.0,286.0,225.0,173.0,979.0,803.0,0.0,2025-06-10,,1538.0,,,,,,,,,,-14.0,,,0.4181286549707602,,,0,1
2025-10-14,South Africa,Rwanda,3.0,0.0,FIFA World Cup qualification,Mbombela,South Africa,0,2025,0,1,978,2025-09-18,55.0,56.0,1.0,1448.67,1443.0,2025-09-18,127.0,127.0,0.0,1133.5,1125.0,72.0,315.1700000000001,1,2024-12-31,64.0,1576.0,31.0,1709.0,504.0,221.0,136.0,147.0,690.0,526.0,0.0,2025-09-09,,1341.0,,,,,,,,,,235.0,,,0.4384920634920635,,,0,1
2025-10-14,Morocco,Congo,1.0,0.0,FIFA World Cup qualification,Rabat,Morocco,0,2025,0,1,979,2025-09-18,11.0,12.0,1.0,1706.25,1699.0,2025-09-18,133.0,132.0,-1.0,1119.76,1116.0,122.0,586.49,1,2024-12-31,23.0,1802.0,44.0,1653.0,702.0,343.0,164.0,195.0,1054.0,606.0,0.0,2024-09-09,,1261.0,,,,,,,,,,541.0,,,0.4886039886039886,,,0,1
2025-10-14,Seychelles,Gambia,0.0,7.0,FIFA World Cup qualification,Saint Pierre,Mauritius,1,2025,0,1,980,2025-09-18,203.0,203.0,0.0,812.33,821.0,2022-03-31,123.0,125.0,2.0,1138.19,1135.18,-80.0,-325.86,-1,2025-09-09,,845.0,,,,,,,,,,2025-09-09,,1443.0,,,,,,,,,,-598.0,,,,,,1,1
2025-10-14,Ivory Coast,Kenya,3.0,0.0,FIFA World Cup qualification,Ebimpé,Ivory Coast,0,2025,0,1,981,2025-09-18,44.0,45.0,1.0,1483.9,1483.0,2025-09-18,111.0,109.0,-2.0,1181.64,1179.0,67.0,302.26,1,2024-12-31,63.0,1579.0,45.0,1640.0,675.0,337.0,163.0,175.0,1100.0,687.0,0.0,2025-09-09,,1341.0,,,,,,,,,,238.0,,,0.4992592592592592,,,0,1
2025-10-14,Nigeria,Benin,4.0,0.0,FIFA World Cup qualification,Uyo,Nigeria,0,2025,0,1,982,2025-09-18,45.0,44.0,-1.0,1483.85,1484.0,2025-09-18,93.0,96.0,3.0,1257.3,1239.0,48.0,226.54999999999995,1,2025-09-09,,1584.0,,,,,,,,,,2025-09-09,,1445.0,,,,,,,,,,139.0,,,,,,1,1
2025-10-14,Guinea,Botswana,2.0,2.0,FIFA World Cup qualification,Casablanca,Morocco,1,2025,0,1,983,2025-09-18,81.0,81.0,0.0,1299.48,1293.0,2025-09-18,139.0,135.0,-4.0,1087.27,1101.0,58.0,212.21000000000004,0,2024-10-12,,1466.0,,,,,,,,,,2023-03-28,,1326.0,,,,,,,,,,140.0,,,,,,1,1
2025-11-13,Nicaragua,Honduras,2.0,0.0,FIFA World Cup qualification,Managua,Nicaragua,0,2025,0,1,984,2025-09-18,132.0,130.0,-2.0,1120.77,1120.0,2025-09-18,65.0,66.0,1.0,1383.99,1380.0,-67.0,-263.22,1,2025-09-09,,1331.0,,,,,,,,,,2025-09-09,,1585.0,,,,,,,,,,-254.0,,,,,,1,1
2025-11-13,England,Serbia,2.0,0.0,FIFA World Cup qualification,London,England,0,2025,0,1,985,2025-09-18,4.0,4.0,0.0,1820.45,1813.0,2025-09-18,34.0,32.0,-2.0,1520.9,1523.0,30.0,299.54999999999995,1,2024-12-31,4.0,2006.0,4.0,1983.0,1148.0,674.0,213.0,261.0,2692.0,1113.0,0.0,2025-09-09,,1806.0,,,,,,,,,,200.0,,,0.5871080139372822,,,0,1
2025-11-13,Haiti,Costa Rica,1.0,0.0,FIFA World Cup qualification,Willemstad,Curaçao,1,2025,0,1,986,2025-09-18,87.0,90.0,3.0,1269.23,1261.0,2025-09-18,47.0,40.0,-7.0,1481.14,1494.0,-40.0,-211.91000000000008,1,2024-12-31,73.0,1538.0,81.0,1416.0,547.0,241.0,192.0,114.0,936.0,742.0,0.0,2025-09-09,,1666.0,,,,,,,,,,-128.0,,,0.4405850091407678,,,0,1
2025-11-13,Trinidad and Tobago,Jamaica,1.0,1.0,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago,0,2025,0,1,987,2025-09-18,102.0,101.0,-1.0,1220.99,1229.0,2025-09-18,69.0,70.0,1.0,1377.21,1363.0,-33.0,-156.22000000000003,0,2025-09-09,,1389.0,,,,,,,,,,2025-09-09,,1569.0,,,,,,,,,,-180.0,,,,,,1,1
2025-11-13,Bermuda,Curaçao,0.0,7.0,FIFA World Cup qualification,Devonshire Parish,Bermuda,0,2025,0,1,988,2025-09-18,165.0,162.0,-3.0,988.72,1000.0,2025-09-18,84.0,86.0,2.0,1282.42,1277.0,-81.0,-293.70000000000005,-1,2025-09-09,,1151.0,,,,,,,,,,2024-12-31,126.0,1335.0,97.0,1381.0,484.0,196.0,169.0,119.0,854.0,751.0,0.0,-184.0,,,,0.4049586776859504,,1,0
2025-11-13,Guatemala,Panama,2.0,3.0,FIFA World Cup qualification,Guatemala City,Guatemala,0,2025,0,1,989,2025-09-18,98.0,100.0,2.0,1230.73,1236.0,2025-09-18,29.0,30.0,1.0,1529.71,1545.0,-69.0,-298.98,-1,2025-06-10,,1481.0,,,,,,,,,,2024-12-31,40.0,1726.0,100.0,1356.0,572.0,186.0,248.0,138.0,704.0,886.0,0.0,-245.0,,,,0.3251748251748251,,1,0
2025-11-13,Suriname,El Salvador,4.0,0.0,FIFA World Cup qualification,Paramaribo,Suriname,0,2025,0,1,990,2025-09-18,131.0,136.0,5.0,1125.2,1100.0,2025-09-18,90.0,87.0,-3.0,1267.75,1273.0,-41.0,-142.54999999999995,1,2025-06-10,,1411.0,,,,,,,,,,2025-06-10,,1389.0,,,,,,,,,,22.0,,,,,,1,1
2025-11-13,Andorra,Albania,0.0,1.0,FIFA World Cup qualification,Encamp,Andorra,0,2025,0,1,991,2025-09-18,174.0,174.0,0.0,954.69,954.0,2025-09-18,66.0,68.0,2.0,1380.66,1373.0,-108.0,-425.97,-1,2025-09-09,,1074.0,,,,,,,,,,2025-09-09,,1631.0,,,,,,,,,,-557.0,,,,,,1,1
2025-11-13,Armenia,Hungary,0.0,1.0,FIFA World Cup qualification,Yerevan,Armenia,0,2025,0,1,993,2025-09-18,103.0,105.0,2.0,1219.55,1205.0,2025-09-18,41.0,38.0,-3.0,1492.18,1501.0,-62.0,-272.6300000000001,-1,2025-09-09,,1412.0,,,,,,,,,,2025-09-09,,1695.0,,,,,,,,,,-283.0,,,,,,1,1
2025-11-13,United Arab Emirates,Iraq,1.0,1.0,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates,0,2025,0,1,994,2025-09-18,67.0,65.0,-2.0,1379.86,1380.0,2025-09-18,58.0,58.0,0.0,1422.19,1417.0,-9.0,-42.33000000000016,0,2025-06-10,,1538.0,,,,,,,,,,2024-12-31,61.0,1584.0,47.0,1623.0,744.0,351.0,185.0,208.0,1185.0,693.0,0.0,-46.0,,,,0.4717741935483871,,1,0
2025-11-13,Cameroon,DR Congo,0.0,1.0,FIFA World Cup qualification,Rabat,Morocco,1,2025,0,1,995,2025-09-18,52.0,51.0,-1.0,1455.42,1467.0,2025-09-18,60.0,61.0,1.0,1407.6,1412.0,8.0,47.82000000000016,-1,2025-09-09,,1579.0,,,,,,,,,,2024-12-31,72.0,1540.0,62.0,1556.0,530.0,213.0,169.0,148.0,808.0,633.0,0.0,39.0,,,,0.4018867924528302,,1,0
2025-11-13,Nigeria,Gabon,4.0,1.0,FIFA World Cup qualification,Rabat,Morocco,1,2025,0,1,996,2025-09-18,45.0,44.0,-1.0,1483.85,1484.0,2025-09-18,79.0,80.0,1.0,1314.06,1307.0,34.0,169.78999999999996,1,2025-09-09,,1584.0,,,,,,,,,,2025-09-09,,1464.0,,,,,,,,,,120.0,,,,,,1,1
